Intervall;StromKW;;
2019-05-07;41 390,7;;
2019-05-08;43 797,0;;
2019-05-09;44 687,9;;
2019-05-10;43 405,8;;
2019-05-11;33 797,0;;
2019-05-12;24 709,2;;
2019-05-13;43 698,0;;
2019-05-14;43 383,5;;
2019-05-15;44 497,0;;
2019-05-16;42 197,0;;
2019-05-17;39 796,7;;
2019-05-18;31 597,2;;
2019-05-19;27 016,4;;
2019-05-20;45 277,7;;
2019-05-21;44 496,7;;
2019-05-22;43 796,9;;
2019-05-23;41 297,0;;
2019-05-24;44 572,1;;
2019-05-25;35 947,1;;
2019-05-26;26 997,8;;
2019-05-27;46 897,9;;
2019-05-28;45 269,3;;
2019-05-29;42 097,0;;
2019-05-30;31 927,5;;
2019-05-31;40 966,2;;
2019-06-01;36 097,2;;
2019-06-02;28 497,0;;
2019-06-03;52 196,7;;
2019-06-04;52 697,1;;
2019-06-05;11 707,3;;
2019-06-06;0,0;;
2019-06-07;0,0;;
2019-06-08;0,0;;
2019-06-09;0,0;;
2019-06-10;0,0;;
2019-06-11;0,0;;
2019-06-12;0,0;;
2019-06-13;0,0;;
2019-06-14;0,0;;
2019-06-15;0,0;;
2019-06-16;0,0;;
2019-06-17;0,0;;
2019-06-18;0,0;;
2019-06-19;0,0;;
2019-06-20;0,0;;
2019-06-21;0,0;;
2019-06-22;0,0;;
2019-06-23;0,0;;
2019-06-24;0,0;;
2019-06-25;0,0;;
2019-06-26;1 063 966,2;;
2019-06-27;59 996,0;;
2019-06-28;49 556,6;;
2019-06-29;38 996,9;;
2019-06-30;31 397,0;;
2019-07-01;52 933,6;;
2019-07-02;48 460,4;;
2019-07-03;45 996,9;;
2019-07-04;46 830,2;;
2019-07-05;46 463,6;;
2019-07-06;37 296,9;;
2019-07-07;29 196,8;;
2019-07-08;44 597,0;;
2019-07-09;43 197,0;;
2019-07-10;43 096,9;;
2019-07-11;45 196,8;;
2019-07-12;43 697,0;;
2019-07-13;32 272,7;;
2019-07-14;27 620,9;;
2019-07-15;44 997,0;;
2019-07-16;46 397,0;;
2019-07-17;47 397,0;;
2019-07-18;47 097,0;;
2019-07-19;46 715,1;;
2019-07-20;36 978,8;;
2019-07-21;29 496,7;;
2019-07-22;50 297,0;;
2019-07-23;50 497,0;;
2019-07-24;50 596,7;;
2019-07-25;50 697,0;;
2019-07-26;49 707,9;;
2019-07-27;32 286,1;;
2019-07-28;28 487,9;;
2019-07-29;46 805,8;;
2019-07-30;48 897,0;;
2019-07-31;49 197,0;;
2019-08-01;47 296,7;;
2019-08-02;44 697,0;;
2019-08-03;33 897,0;;
2019-08-04;29 296,7;;
2019-08-05;48 497,0;;
2019-08-06;48 997,0;;
2019-08-07;49 595,6;;
2019-08-08;47 998,1;;
2019-08-09;48 897,0;;
2019-08-10;40 197,0;;
2019-08-11;30 496,7;;
2019-08-12;50 690,7;;
2019-08-13;44 795,6;;
2019-08-14;43 805,0;;
2019-08-15;31 896,6;;
2019-08-16;42 397,0;;
2019-08-17;34 097,0;;
2019-08-18;30 496,7;;
2019-08-19;49 797,0;;
2019-08-20;49 682,2;;
2019-08-21;43 511,5;;
2019-08-22;44 097,0;;
2019-08-23;45 864,7;;
2019-08-24;36 596,7;;
2019-08-25;29 297,0;;
2019-08-26;48 596,7;;
2019-08-27;51 197,3;;
2019-08-28;52 496,6;;
2019-08-29;51 497,1;;
2019-08-30;49 394,4;;
2019-08-31;39 899,6;;
2019-09-01;30 501,3;;
2019-09-02;46 092,3;;
2019-09-03;45 397,0;;
2019-09-04;46 796,7;;
2019-09-05;48 897,3;;
2019-09-06;43 697,0;;
2019-09-07;31 196,7;;
2019-09-08;25 697,0;;
2019-09-09;42 196,7;;
2019-09-10;43 897,0;;
2019-09-11;46 497,0;;
2019-09-12;47 097,0;;
2019-09-13;47 196,7;;
2019-09-14;34 615,0;;
2019-09-15;28 498,0;;
2019-09-16;48 477,7;;
2019-09-17;44 597,2;;
2019-09-18;42 897,1;;
2019-09-19;41 496,7;;
2019-09-20;39 596,9;;
2019-09-21;30 822,1;;
2019-09-22;26 271,9;;
2019-09-23;45 996,8;;
2019-09-24;46 796,9;;
2019-09-25;45 097,0;;
2019-09-26;45 196,7;;
2019-09-27;45 897,0;;
2019-09-28;32 197,0;;
2019-09-29;28 096,7;;
2019-09-30;47 762,6;;
2019-10-01;47 331,6;;
2019-10-02;44 396,9;;
2019-10-03;40 659,6;;
2019-10-04;39 765,3;;
2019-10-05;30 384,4;;
2019-10-06;25 000,0;;
2019-10-07;41 000,0;;
2019-10-08;42 000,0;;
2019-10-09;42 000,0;;
2019-10-10;41 000,0;;
2019-10-11;42 000,0;;
2019-10-12;31 000,0;;
2019-10-13;24 000,0;;
2019-10-14;42 545,6;;
2019-10-15;48 454,4;;
2019-10-16;48 000,0;;
2019-10-17;45 000,0;;
2019-10-18;40 504,4;;
2019-10-19;31 495,6;;
2019-10-20;24 000,0;;
2019-10-21;43 000,0;;
2019-10-22;46 463,3;;
2019-10-23;44 990,0;;
2019-10-24;46 989,5;;
2019-10-25;46 557,2;;
2019-10-26;26 000,0;;
2019-10-27;26 000,0;;
2019-10-28;43 000,0;;
2019-10-29;43 000,0;;
2019-10-30;44 000,0;;
2019-10-31;44 000,0;;
2019-11-01;26 361,1;;
2019-11-02;29 988,9;;
2019-11-03;24 650,0;;
2019-11-04;46 000,0;;
2019-11-05;44 000,0;;
2019-11-06;42 000,0;;
2019-11-07;42 298,9;;
2019-11-08;41 990,0;;
2019-11-09;33 711,1;;
2019-11-10;26 000,0;;
2019-11-11;45 000,0;;
2019-11-12;46 000,0;;
2019-11-13;48 000,0;;
2019-11-14;47 000,0;;
2019-11-15;43 217,8;;
2019-11-16;31 782,2;;
2019-11-17;26 000,0;;
2019-11-18;43 186,7;;
2019-11-19;43 813,3;;
2019-11-20;44 000,0;;
2019-11-21;43 155,6;;
2019-11-22;41 844,4;;
2019-11-23;34 000,0;;
2019-11-24;28 000,0;;
2019-11-25;46 000,0;;
2019-11-26;45 103,3;;
2019-11-27;46 896,7;;
2019-11-28;44 000,0;;
2019-11-29;42 000,0;;
2019-11-30;35 000,0;;
2019-12-01;28 053,3;;
2019-12-02;49 946,7;;
2019-12-03;48 000,0;;
2019-12-04;50 000,0;;
2019-12-05;52 011,1;;
2019-12-06;52 988,9;;
2019-12-07;36 000,0;;
2019-12-08;24 980,0;;
2019-12-09;48 990,0;;
2019-12-10;46 030,0;;
2019-12-11;50 750,0;;
2019-12-12;52 250,0;;
2019-12-13;50 729,2;;
2019-12-14;34 270,8;;
2019-12-15;27 000,0;;
2019-12-16;49 000,0;;
2019-12-17;20 000,0;;
2019-12-18;0,0;;
2019-12-19;0,0;;
2019-12-20;0,0;;
2019-12-21;0,0;;
2019-12-22;0,0;;
2019-12-23;70 322,8;;
2019-12-24;99 815,9;;
2019-12-25;99 815,9;;
2019-12-26;76 045,5;;
2019-12-27;37 252,2;;
2019-12-28;33 990,0;;
2019-12-29;28 757,8;;
2019-12-30;44 000,0;;
2019-12-31;36 000,0;;
